Code,RegNum,BrandNam,Strength,Presentation,Form,Agent,Manufacturer,Country,Price,Pharmmarg,Stratum,PubDec,ResPart,ResCou,ExcDat,Subsidy
8829,87816/1,VENLAX XR 37.5,37.5mg,30,"Capsule, extended release",Benta Trading Co s.a.l.,Benta SAL,Lebanon,575932.5,23.08,A1,6.435,-,-,2024-02-05,1
5088,23893/07,VENLAX XR 75,75mg,20,"Capsule, extended release",Benta Trading Co s.a.l.,Benta SAL,Lebanon,895895,23.08,A2,10.01,-,-,2024-02-05,1
8828,87616/1,VENLAX XR 75,75mg,30,"Capsule, extended release",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1343842.5,23.08,A2,15.015,-,-,2024-02-05,1
1121,38933/96,VENOFER I.V.,20mg/ml= 100mg,5 x 5ml,Solution Injectable,UPO S.A.L.,Vifor International,Switzerland,3594914.329,23.08,B,40.16664054,-,-,2024-02-05,1
10178,102219/1,VENOFER I.V.,20mg/ml= 100mg,5 x 5ml,Solution Injectable,UPO S.A.L.,Takeda Austria GmbH,Austria,3594914.329,23.08,B,40.16664054,Vifor (International) Inc,Switzerland,2024-02-05,1
5878,23726/06,VENOSMIL,-,60,Capsule,Pharmamedic S.A.R.L.,Faes Farma SA,Spain,976973.4975,23.08,A2,10.915905,Faes Farma SA,Spain,2024-02-05,1
9608,45018/1,VENOSMIL,2%,60g,Gel,Pharmamedic S.A.R.L.,Laboratorios Victoria SA,Portugal,588603.015,23.08,A1,6.57657,Faes Farma SA,Spain,2024-02-05,1
603,26597,VENTOLIN,5mg/ml,20ml,Respirator solution,Abela Frères S.A.L.,Glaxo Operations UK Ltd,UK,403152.75,23.08,A1,4.5045,-,-,2024-02-05,1
519,208955/03,VENTOLIN EVOHALER ,100mcg,200 metered actuations,Suspension for inhalation in pressurised can,Abela Frères S.A.L.,GlaxoWellcome Production,France,260705.445,23.08,A1,2.91291,-,-,2024-02-05,1
9842,189518/1,VENTOLIN EVOHALER ,100mcg,200 metered actuations,Suspension for inhalation in pressurised can,Abela Frères S.A.L.,GlaxoWellcome Production,France,260705.445,23.08,A1,2.91291,GlaxoWellcome UK Ltd,UK,2024-02-05,1
2332,974033/02,VERACOL,1g,1Vial,-,Macromed S.A.R.L.,Demo SA,Greece,454218.765,23.08,A1,5.07507,-,-,2024-02-05,1
10607,156419/1,VERDA,10mg,4,"Tablet, orally disintegrating",Qualipharm,"Packed by Pharmadex Lebanon under license from Macleods Pharmaceuticals Ltd, India",Lebanon,1023880,23.08,A2,11.44,-,-,2024-02-05,1
4569,22063,VERMIFUGE,1g/5ml,45ml,Syrup,Mephico S.A.L.,Mephico SAL,Lebanon,148462.6,23.08,A1,1.6588,-,-,2024-02-05,1
9406,19118/1,VERMOX,500mg,1,Tablet,Mersaco,Lusomedicamenta Sociedade Tecnica Farmaceutica SA,Portugal,106163.5575,23.08,A1,1.186185,Janssen-Cilag AG,Switzerland,2024-02-05,1
9873,8919/1,VERMOX,100mg,6,Tablet,Mersaco,Lusomedicamenta Sociedade Tecnica Farmaceutica SA,Portugal,129008.88,23.08,A1,1.44144,Janssen Cilag NV,Belgium,2024-02-05,1
9874,8519/1,VERMOX,-,30ml,Suspension,Mersaco,Janssen Pharmaceutica NV,Belgium,196201.005,23.08,A1,2.19219,Janssen Cilag NV,Belgium,2024-02-05,1
7558,187438/13,VERRUFILM,-,Flacon 14ml,Solution pour application locale,Pharmamedic S.A.R.L.,Laboratoires Chemineau,France,861403.0425,23.08,A2,9.624615,Bailleul,France,2024-02-05,1
4374,194478/05,VERTINEX,16mg,60,"Tablet, scored",Spephal S.A.L.,Mediphar Laboratories,Lebanon,1204338.85,23.08,A2,13.4563,-,-,2024-02-05,1
5969,219277/09,VERTINEX,24mg,30,"Tablet, scored",Spephal S.A.L.,Mediphar Laboratories,Lebanon,921492,23.08,A2,10.296,-,-,2024-02-05,1
6387,167975/11,VERTINEX,16mg,20,Tablet,Pharmamedic S.A.R.L.,Mediphar Laboratories,Lebanon,371156.5,23.08,A1,4.147,-,-,2024-02-05,1
9673,100518/1,VERZENIO,200mg,14,Tablet,Droguerie de l'Union,Lilly Del Caribe Inc,USA,1265368,10.71,E1,1,Eli Lilly and Company,USA,2024-02-05,1
9674,100418/1,VERZENIO,150mg,14,Tablet,Droguerie de l'Union,Lilly Del Caribe Inc,USA,1248591,10.71,E1,1,Eli Lilly and Company,USA,2024-02-05,1
9675,100218/1,VERZENIO,50mg,14,Tablet,Droguerie de l'Union,Lilly Del Caribe Inc,USA,1248591,10.71,E1,1,Eli Lilly and Company,USA,2024-02-05,1
9676,100318/1,VERZENIO,100mg,14,Tablet,Droguerie de l'Union,Lilly Del Caribe Inc,USA,1248591,10.71,E1,1,Eli Lilly and Company,USA,2024-02-05,1
3980,194494/05,VESICARE,5mg,30,"Tablet, film coated",Mersaco,Astellas Pharma Europe BV,The Netherlands,2508953.948,23.08,B,28.033005,-,-,2024-02-05,1
3981,194493/05,VESICARE,10mg,30,"Tablet, film coated",Mersaco,Astellas Pharma Europe BV,The Netherlands,2508953.948,23.08,B,28.033005,-,-,2024-02-05,1
10638,58821/1,VESICULTURE,30mg/Vial,4Vials,Powder for bladder irrigation,Mersaco,AJ Vaccines A/S,Denmark,4671711.443,19.35,D,1,AJ Vaccines A/S,Denmark,2024-02-05,1
9318,108217/1,VESOMNI,6mg/0.4mg,30,"Tablet, modified release",Mersaco,Astellas Pharma Europe BV,The Netherlands,4491173.704,23.08,B,50.18071178,Astellas Pharma Europe BV,The Netherlands,2024-02-05,1
490,405401/00,VESSEL DUE F TAB.,250LSU,50,"Capsule, soft gelatin",Droguerie Phenicia,Alfasigma SpA,Italy,2792504.715,23.08,B,31.20117,Alfasigma SpA,Italy,2024-02-05,1
5184,23878/07,V-FEND,200mg,30,"Tablet, film coated",Droguerie Fattal  S.A.L.,R-Pharm Germany GmbH,Germany,887012,10.71,E1,1,Pfizer Ltd,UK,2024-02-05,1
10525,174819/1,V-FEND,200mg,1 vial,Injectable powder for solution for infusion,Droguerie Fattal  S.A.L.,Fareva Amboise,France,9834773.193,21.26,C,109.885734,Pfizer Europe MA EEIG,Belgium,2024-02-05,1
10243,192319/1,VIAGRA,100mg,4,"Tablet, film coated",Mectapharm S.A.L.,Fareva Amboise,France,2089675.088,23.08,B,23.348325,Pfizer Europe MA EEIG,Belgium,2024-02-05,1
10244,141619/1,VIAGRA,50mg,4,"Tablet, film coated",Mectapharm S.A.L.,Fareva Amboise,France,2089675.088,23.08,B,23.348325,Pfizer Europe MA EEIG,Belgium,2024-02-05,1
4048,194316/05,VIALEBEX,200g/L,50ml,Solution pour perfusion,Codipha,LFB Biomedicaments,France,3417270.01,23.08,B,38.18178782,LFB Biomedicaments,France,2024-02-05,1
6353,166649/11,VIBTIL,250mg,40,"Tablet, coated",Ibra Haddad et Fils,S.E.R.P,Monaco,915156.7425,23.08,A2,10.225215,S.E.R.P,Monaco,2024-02-05,1
9474,117614/1,VICLORIX 400,400mg,40,Tablet,Benta Trading Co s.a.l.,Benta SAL,Lebanon,3589851.265,23.08,B,40.11007,-,-,2024-02-05,1
9475,117514/1,VICLORIX 800,800mg,40,Tablet,Benta Trading Co s.a.l.,Benta SAL,Lebanon,4321797.48,23.08,B,48.28824,-,-,2024-02-05,1
7343,96605/12,VICONDINE,150mg,60,"Tablet, film coated",Benta Trading Co s.a.l.,"Benta SAL (Packing) manufactured by Hetero Labs Ltd, India",Lebanon,3573725.155,23.08,B,39.92989,-,-,2024-02-05,1
8530,145315/1,VICTEVE ,1mg,28,"Tablet, film coated",Mediterranean Pharmaceutical Company,J. Uriach & Cia SA,Spain,1181237.558,23.08,A2,13.198185,Mabo-Farma SAU,Spain,2024-02-05,1
5758,218897/09,VICTOZA,6mg/ml,2 prefilled pen,Injectable solution,Mersaco,Novo Nordisk AS,Denmark,8773242.118,21.26,C,98.0250516,Novo Nordisk AS,Denmark,2024-02-05,1
11477,1122/1,VIDAZA,100mg,1 single use vial,Injectable ,Droguerie de l'Union,Baxter Oncology GmbH,Germany,2480089.552,19.35,D,1,Bristol-Myers Squibb Pharma EEIG,Ireland,2024-02-05,1
7320,96864/12,VIDROP,-,15ml,Oral drops,Mediterranean Pharmaceutical Company,Medical Union Pharmaceuticals Company,Egypt,346711.365,23.08,A1,3.87387,Medical Union Pharmaceuticals Company,Egypt,2024-02-05,1
9723,94318/1,VIGAMOX,5mg/ml,5ml,Eye Drops solution,Khalil Fattal & Fils S.A.L.,SA Alcon Couvreur NV,Belgium,670577.4075,23.08,A1,7.492485,Novartis Pharma AG,Switzerland,2024-02-05,1
10608,156319/1,VIGOR-50,50mg,4,"Tablet, film coated",Qualipharm,"Packed by Pharmadex Lebanon under license from Macleods Pharmaceuticals Ltd, India",Lebanon,332761,23.08,A1,3.718,-,-,2024-02-05,1
7536,219299/09,VIGORAM,50mg,4,Tablet,The Lebanese Pharmacists SAL,RAM Pharmaceutical Industries Co Ltd,Jordan,330585.255,23.08,A1,3.69369,RAM Pharmaceutical Industries Co Ltd,Jordan,2024-02-05,1
9126,43415/1,VILAPRO CHRONO 500,-,30,"Tablet, film coated, prolonged release",Sadco,Dar Al Dawa Development & Investment Co Ltd,Jordan,217702.485,23.08,A1,2.43243,Dar Al Dawa Development & Investment Co Ltd,Jordan,2024-02-05,1
11043,124421/1,VILDIAB,50mg,30,Tablet,Benta Trading Co s.a.l.,Benta SAL,Lebanon,966286.75,23.08,A2,10.7965,-,-,2024-02-05,1
11430,124321/1,VILDIAB M 50/1000,50mg/1000mg,60,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1029383.355,23.08,B,11.50149,-,-,2024-02-05,1
11429,124221/1,VILDIAB M 50/850,50mg/850mg,60,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1029383.355,23.08,B,11.50149,-,-,2024-02-05,1
7469,185984/13,VIMPAT,50mg,14,"Tablet, film coated",Sadco,Aesica Pharmaceuticals GmbH,Germany,1024007.985,23.08,A2,11.44143,UCB Pharma SA,Belgium,2024-02-05,1
7470,185981/13,VIMPAT,100mg,56,"Tablet, film coated",Sadco,Aesica Pharmaceuticals GmbH,Germany,7835296.156,21.26,C,87.54520845,UCB Pharma SA,Belgium,2024-02-05,1
7471,185983/13,VIMPAT,150mg,56,"Tablet, film coated",Sadco,Aesica Pharmaceuticals GmbH,Germany,11754895.58,21.26,C,131.3396154,UCB Pharma SA,Belgium,2024-02-05,1
7708,28814/1,VIMPAT,10mg/ml,200ml,Syrup,Sadco,Aesica Pharmaceuticals GmbH,Germany,3465769.808,23.08,B,38.723685,UCB Pharma SA,Belgium,2024-02-05,1
7472,185982/13,VIMPAT,200mg,56,"Tablet, film coated",Sadco,Aesica Pharmaceuticals GmbH,Germany,6130436.455,19.35,D,1,UCB Pharma SA,Belgium,2024-02-05,65
7707,222911/14,VIMPAT,10mg/ml,5 x 20ml,Injectable solution for infusion,Sadco,Aesica Pharmaceuticals GmbH,Germany,5995080.197,19.35,D,1,UCB Pharma SA,Belgium,2024-02-05,80
4513,24284,VIOCORTENE,-,7.5ml,Drops,Mephico S.A.L.,Mephico SAL,Lebanon,568253.4,23.08,A1,6.3492,-,-,2024-02-05,1
7890,96583/12,VIOSTAN 160,160mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,668081.7,23.08,A2,7.4646,-,-,2024-02-05,1
7891,96584/12,VIOSTAN 320,320mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1338467.13,23.08,B,14.95494,-,-,2024-02-05,1
7972,96581/12,VIOSTAN 40,40mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,526786.26,23.08,A2,5.88588,-,-,2024-02-05,1
7889,96582/12,VIOSTAN 80,80mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,526786.26,23.08,A2,5.88588,-,-,2024-02-05,1
10349,166918/1,VIOSTAN AM 160/10,160mg/10mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1177206.03,23.08,B,13.15314,-,-,2024-02-05,1
10350,166818/1,VIOSTAN AM 160/5,160mg/5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1177206.03,23.08,B,13.15314,-,-,2024-02-05,1
11338,10322/1,VIOSTAN AM PLUS 160/10/12.5,160/10/12.5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1196019.825,23.08,B,13.36335,-,-,2024-02-05,1
11339,10022/1,VIOSTAN AM PLUS 160/10/25,160/10/25mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1196019.825,23.08,B,13.36335,-,-,2024-02-05,1
11336,10122/1,VIOSTAN AM PLUS 160/5/12.5,160/5/12.5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1196019.825,23.08,B,13.36335,-,-,2024-02-05,1
11337,9922/1,VIOSTAN AM PLUS 160/5/25,160/5/25mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1196019.825,23.08,B,13.36335,-,-,2024-02-05,1
11340,10222/1,VIOSTAN AM PLUS 320/10/25,320/10/25mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1881379.5,23.08,B,21.021,-,-,2024-02-05,1
7893,186256/13,VIOSTAN PLUS 160/12.5,160/12.5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,668081.7,23.08,A2,7.4646,-,-,2024-02-05,1
7894,186257/13,VIOSTAN PLUS 160/25,160/25mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,671921.25,23.08,A2,7.5075,-,-,2024-02-05,1
7895,186258/13,VIOSTAN PLUS 320/12.5,320/12.5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1411418.58,23.08,B,15.77004,-,-,2024-02-05,1
7896,186259/13,VIOSTAN PLUS 320/25,320/25mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,1445974.53,23.08,B,16.15614,-,-,2024-02-05,1
7892,186255/13,VIOSTAN PLUS 80/12.5,80/12.5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,607416.81,23.08,A2,6.78678,-,-,2024-02-05,1
7967,136914/1,VIPDOMET,12.5mg/500mg,56,Tablet,Century Pharma SAL,Takeda GmbH,Germany,3112339.23,23.08,B,34.77474,Takeda Pharmaceuticals USA Inc,USA,2024-02-05,1
7968,137014/1,VIPDOMET,"12.5mg/1,000mg",56,Tablet,Century Pharma SAL,Takeda GmbH,Germany,3304508.708,23.08,B,36.921885,Takeda Pharmaceuticals USA Inc,USA,2024-02-05,1
11161,127420/1,VIPDOMET,"12.5mg/1,000mg",56,"Tablet, film coated",Century Pharma SAL,"The Arab Pharmaceutical Manufacturing PSC, Sult under license from Takeda Pharmaceuticals International AG, Switzerland ",Jordan,3304508.708,23.08,B,36.921885,"The Arab Pharmaceutical Manufacturing PSC, Sult",Jordan,2024-02-05,1
11525,126121/1,VIPDOMET,12.5mg/500mg,56,"Tablet, film coated",Century Pharma SAL,"The Arab Pharmaceutical Manufacturing PSC, Sult under license from Takeda Pharmaceuticals International AG, Switzerland ",Jordan,3112339.23,23.08,B,34.77474,"The Arab Pharmaceutical Manufacturing PSC, Sult",Jordan,2024-02-05,1
7926,111214/1,VIPIDIA,25mg,28,"Tablet, film coated",Century Pharma SAL,Takeda Ireland Ltd,Ireland,2998112.618,23.08,B,33.498465,Takeda Pharmaceuticals USA Inc,USA,2024-02-05,1
10757,9620/1,VIPIDIA,25mg,28,"Tablet, film coated",Century Pharma SAL,"The Arab Pharmaceutical Manufacturing PSC, Sult under license from Takeda Pharmaceuticals International AG, Switzerland ",Jordan,2998112.618,23.08,B,33.498465,"The Arab Pharmaceutical Manufacturing PSC, Sult",Jordan,2024-02-05,1
6446,218121/09,VIRADAY-V,-,30,Tablet,Droguerie de l'Union,Cipla Ltd,India,9422389.185,21.26,C,105.2780915,-,-,2024-02-05,1
9933,27919/1,VIREAD,245mg,30,"Tablet, film coated",Khalil Fattal & Fils S.A.L.,Gilead Sciences Ireland UC,Ireland,7327075.803,19.35,D,1,Gilead Sciences Ireland UC,Ireland,2024-02-05,70
7261,166519/11,VIRECTA,100mg,3,"Tablet, film coated",C. Catafago & Co,EVA Pharma for Pharmaceuticals and Medical Appliances,Egypt,307739.9325,23.08,A1,3.438435,EVA Pharma for Pharmaceuticals and Medical Appliances,Egypt,2024-02-05,1
9151,49317/1,VIRECTA,100mg,6,"Tablet, film coated",C. Catafago & Co,EVA Pharma for Pharmaceuticals and Medical Appliances,Egypt,584571.4875,23.08,A1,6.531525,EVA Pharma for Pharmaceuticals and Medical Appliances,Egypt,2024-02-05,1
7057,96748/12,VIRGAN,1.5mg/g,5g,Ophtalmic Gel,Square One Group Pharma SAL,Farmila- Thea Farmaceutici SPA,Italy,326553.7275,23.08,A1,3.648645,Laboratoires Thea,France,2024-02-05,1
4682,24341/06,VIRIFLU,75mg,10,Capsule,Pharmaline S.A.L.,Pharmaline SAL,Lebanon,1371615.245,23.08,B,15.32531,-,-,2024-02-05,1
10910,103817/1,VIROZOLE 200,200mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,"Manufactured by Pharmaceuticals Works Polpharma SA, Poland for Benta SAL",Lebanon,806962,10.71,E1,1,-,-,2024-02-05,1
6664,166810/11,VISANNE,2mg,28,Tablet,Droguerie R. Pharaon & Fils S.A.L.,Bayer Weimar GmbH & Co KG,Germany,4980280.305,23.08,B,55.64559,Bayer AG,Germany,2024-02-05,1
6832,167747/11,VITALIPID N INFANT,-,10 ampoulesx10ml,Injectable concentrate for solution,Benta Trading Co s.a.l.,Fresenius Kabi AB,Sweden,2448481.035,23.08,B,27.35733,Fresenius Kabi AB,Sweden,2024-02-05,1
9606,42218/1,VITAMIN C S.A.L.F.,500mg/5ml,5Ampoules x 5ml,Injectable solution,New Europharm,SALFSpA Laboratorio Farmacologico,Italy,498565.5675,23.08,A1,5.570565,SALFSpA Laboratorio Farmacologico,Italy,2024-02-05,1
9262,69116/1,VITAQPLUS,-,30,Tablet,Medis Pharm Drugstore,Vitex Pharmaceuticals PTY Ltd,Australia,2500890.893,23.08,B,27.942915,Vitex Pharmaceuticals PTY Ltd,Australia,2024-02-05,1
7385,186520/13,VITEX D3,"10,000IU",30,Capsule,PMD (Pharmacist's medical drugstore),Vitex Pharmaceuticals PTY Ltd,Australia,447499.5525,23.08,A1,4.999995,Vitex Pharmaceuticals PTY Ltd,Australia,2024-02-05,1
8656,159515/1,VITEXFER,-,30,"Tablet, film coated",Medis Pharm Drugstore,Vitex Pharmaceuticals PTY Ltd,Australia,791523.2325,23.08,A2,8.843835,Vitex Pharmaceuticals PTY Ltd,Australia,2024-02-05,1
10351,62918/1,VITRICOMB,600mg/200mg/300mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,"Manufactured by Hetero Labs Ltd, India for Benta SAL",Lebanon,22191782.76,19.35,D,247.95288,-,-,2024-02-05,1
10218,93120/1,VIT-X-FORTE,"10,000IU",30,Capsule,Riad Pharmacy,Benta SAL,Lebanon,895895,23.08,A2,10.01,-,-,2024-02-05,1
8695,64516/1,VIVIDA 20,20mg,4,"Tablet, film coated","IPS ""Integrated Pharma Solutions SARL""",Benta SAL,Lebanon,1721398.25,23.08,B,19.2335,-,-,2024-02-05,1
9259,121017/1,VIVIDA 20,20mg,1,"Tablet, film coated","IPS ""Integrated Pharma Solutions SARL""",Benta SAL,Lebanon,624566.8,23.08,A1,6.9784,-,-,2024-02-05,1
9340,143417/1,VIVIDA 5,5mg,30,"Tablet, film coated","IPS ""Integrated Pharma Solutions SARL""",Benta SAL,Lebanon,2559700,23.08,B,28.6,-,-,2024-02-05,1
11176,114121/1,VLUDIN,50mg,30,FCT,Droguerie de l'Union,"Algorithm S.A.L. (Packager and final batch releaser), Pharmathen International SA, Greece (Bulk manufacturer)",Lebanon,767910,23.08,A2,8.58,Algorithm S.A.L.,Lebanon,2024-02-05,1
11174,114421/1,VLUDIN MET,50/850mg,30,FCT,Droguerie de l'Union,"Algorithm S.A.L. (Packager and final batch releaser), Pharmathen International SA, Greece (Bulk manufacturer)",Lebanon,735913.75,23.08,A2,8.2225,Algorithm S.A.L.,Lebanon,2024-02-05,1
11175,114321/1,VLUDIN MET,50/1000mg,30,FCT,Droguerie de l'Union,"Algorithm S.A.L. (Packager and final batch releaser), Pharmathen International SA, Greece (Bulk manufacturer)",Lebanon,735913.75,23.08,A2,8.2225,Algorithm S.A.L.,Lebanon,2024-02-05,1
7408,187498/13,VOCADO,20mg/5mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,971598.1275,23.08,A2,10.855845,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
7409,187497/13,VOCADO,40mg/5mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,1103294.693,23.08,A2,12.327315,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
7410,187496/13,VOCADO,40mg/10mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,1186612.928,23.08,A2,13.258245,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
7762,60614/1,VOCADO HCT,40mg/10mg/25mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,1523917.395,23.08,B,17.02701,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
7763,60514/1,VOCADO HCT,40mg/10mg/12.5mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,1523917.395,23.08,B,17.02701,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
7764,60214/1,VOCADO HCT,20mg/5mg/12.5mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,1482258.278,23.08,B,16.561545,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
7765,60414/1,VOCADO HCT,40mg/5mg/25mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,1523917.395,23.08,B,17.02701,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
7766,60314/1,VOCADO HCT,40mg/5mg/12.5mg,28,"Tablet, film coated",Sadco,Berlin Chemie AG,Germany,1523917.395,23.08,B,17.02701,Menarini International Operations Luxembourg SA,Luxembourg,2024-02-05,1
6689,167644/10,VOLAR,300mg,30,Capsule,Sadco,Dar Al Dawa,Jordan,1100607.008,23.08,A2,12.297285,Dar Al Dawa,Jordan,2024-02-05,1
9223,48217/1,VOLCIDIN,500mg,7,Tablet,Pharmapro,Mediphar Laboratories,Lebanon,849820.4,23.08,A2,9.4952,-,-,2024-02-05,1
11476,FE52523/1,VOLDEN,75mg/3ml,5Ampoules,Solution for IM injection,Raymond Georges Abou Adal & Co,Arwan Pharmaceutical Industries Lebanon SAL,Lebanon,422350.5,23.08,A1,4.719,-,-,2024-02-05,1
3484,195059/04,VOLDIC,1%,30g,Emulgel,Picomed SARL,Pharma International Co,Jordan,172011.84,23.08,A1,1.92192,-,-,2024-02-05,1
3486,148177/03,VOLDIC-K,50mg,20,Tablet,Picomed SARL,Pharma International Co,Jordan,239203.965,23.08,A1,2.67267,-,-,2024-02-05,1
10200,132019/1,VOLTAREN EMULGEL 12HRS,-,100g,Gel,Sadco,GSK Consumer Healthcare SARL,Switzerland,1169142.975,23.08,A2,13.06305,GSK Consumer Healthcare Schweiz AG ,Switzerland,2024-02-05,1
10201,132219/1,VOLTAREN EMULGEL 12HRS,-,50g,Gel,Sadco,GSK Consumer Healthcare SARL,Switzerland,717611.895,23.08,A1,8.01801,GSK Consumer Healthcare Schweiz AG ,Switzerland,2024-02-05,1
2662,974119/01,VOLUVEN,-,500ml,Ssolution for Infusion ,Benta Trading Co s.a.l.,Fresenius Kabi Deutschland GmbH,Germany,987087.9691,23.08,A2,11.02891586,-,-,2024-02-05,1
9733,186844/1,VOMICARE INJECTION BP IM/IV,10mg/2ml,10Ampoules,-,Drugstore 3U S.A.R.L.,Swiss Parenterals Ltd,India,247267.02,23.08,A1,2.76276,Swiss Parenterals Ltd,India,2024-02-05,1
11497,122019/1,VOMINORE-JPM,-,20,Tablet,C. Catafago & Co,The Jordanian Pharmaceutical Manufacturing Company (JPM),Jordan,259361.6025,23.08,A1,2.897895,The Jordanian Pharmaceutical Manufacturing Company (JPM),Jordan,2024-02-05,1
10902,77421/1,VOMITRON,-,90ml,Oral solution,Pharmamedic S.A.R.L.,Chaoul Pharmaceuticals (Cha-Pha) SAL,Lebanon,858779.35,23.08,A2,9.5953,-,-,2024-02-05,1
10984,77321/1,VOMITRON,-,4,Suppositories,Pharmamedic S.A.R.L.,Chaoul Pharmaceuticals (Cha-Pha) SAL,Lebanon,578492.2,23.08,A1,6.4636,-,-,2024-02-05,1
11082,106222/1,VOMITRON,-,30ml,Oral solution,Pharmamedic S.A.R.L.,Chaoul Pharmaceuticals (Cha-Pha) SAL,Lebanon,304604.3,23.08,A1,3.4034,-,-,2024-02-05,1
11154,132722/1,VOMITRON,-,2,Suppositories,Pharmamedic S.A.R.L.,Chaoul Pharmaceuticals (Cha-Pha) SAL,Lebanon,304604.3,23.08,A1,3.4034,-,-,2024-02-05,1
11574,140920/1,VONAXI,250mcg/5ml,1Vial 5ml,IV solution for injection,Pharmamed,Vem Ilac San. Ve Tic AS,Turkey,1490321.333,23.08,B,16.651635,Vem Ilac San. Ve Tic AS,Turkey,2024-02-05,1
8531,219467/09,VONTA,50mg,4,"Tablet, film coated",Macromed S.A.R.L.,Middle East Pharmaceutical Co Midpharma,Jordan,335960.625,23.08,A1,3.75375,Midpharma,Jordan,2024-02-05,1
8532,219466/09,VONTA,50mg,1,"Tablet, film coated",Macromed S.A.R.L.,Middle East Pharmaceutical Co Midpharma,Jordan,90037.4475,23.08,A1,1.006005,Midpharma,Jordan,2024-02-05,1
11294,147116/1,VORICONAZOLE STRAGEN,200mg,30,Comprimé pelliculé,Karout pharmacy,Pharmathen International SA,Greece,640093,10.71,E1,1,Stragen France,France,2024-02-05,1
11292,157722/1,VORICONAZOLE STRAGEN,200mg,1 flacon,Poudre pour solution pour perfusion,Karout pharmacy,Pharmathen SA,Greece,7052485.44,23.08,B,78.79872,Stragen France,France,2024-02-05,1
